계획,이수구분(주전공),이수구분(다전공),공학인증,과목번호,과목명,수강유의사항,강좌유형정보,분반,교수명,개설학과,시간/학점(설계),수강인원,여석,강의시간(강의실),수강대상
,전필-산업·정보,복선-산업·정보/부선-산업·정보/융선-ICT유통물류융합/융선-스마트소재제품융합,공학주제-산업공인증/인필-산업공인증,2150558703,경영정보시스템,,,,김동수,산업·정보시스템공학과,3.0/3.0,0,40,"화 10:30-11:45 (형남공학관 05321 (조춘구강의실)-김동수)
목 15:00-16:15 (형남공학관 05321 (조춘구강의실)-김동수)","2학년 산업정보,스마트소재제품융합,ICT유통물류융합"
,전기-산업·정보,,,5006762501,기초공학수학1,,, (공통-재수강),이상욱,수학과,3.0/3.0,0,40,"화 13:30-14:45 (백마관 07218-이상욱)
금 13:30-14:45 (진리관 11516-이상욱)","2학년 신소재, 전기, 기계, 화공, 산업정보 ,건축학부, 건축공학, AI융합, 전자정보공학부-IT융합, 전자정보공학부-전자공학, 컴퓨터
3학년 신소재, 전기, 기계, 화공, 산업정보 ,건축학부, 건축공학, AI융합, 전자정보공학부-IT융합, 전자정보공학부-전자공학, 컴퓨터
4학년 신소재, 전기, 기계, 화공, 산업정보 ,건축학부, 건축공학, AI융합, 전"
,전기-산업·정보,,,5006762502,기초공학수학1,,, (공통-재수강),최현주,수학과,3.0/3.0,0,40,"월 15:00-16:15 (교육관 06302-최현주)
목 15:00-16:15 (베어드홀 01103-최현주)","2학년 신소재, 전기, 기계, 화공, 산업정보 ,건축학부, 건축공학, AI융합, 전자정보공학부-IT융합, 전자정보공학부-전자공학, 컴퓨터
3학년 신소재, 전기, 기계, 화공, 산업정보 ,건축학부, 건축공학, AI융합, 전자정보공학부-IT융합, 전자정보공학부-전자공학, 컴퓨터
4학년 신소재, 전기, 기계, 화공, 산업정보 ,건축학부, 건축공학, AI융합, 전"
,전필-산업·정보,복선-산업·정보/부선-산업·정보/융선-ICT유통물류융합,공학주제-산업공인증/인필-산업공인증,2150361701,생산시스템관리,,,,이연수,산업·정보시스템공학과,3.0/3.0,0,40,"수 10:30-11:45 (형남공학관 05728 (산공과 전산실습실2)-이연수)
목 15:00-16:15 (미래관 20203-이연수)","2학년 산업정보,ICT유통물류융합"
,전필-산업·정보,복선-산업·정보/부선-산업·정보/융선-ICT유통물류융합,공학주제-산업공인증/인필-산업공인증,2150361702,생산시스템관리,,,,이연수,산업·정보시스템공학과,3.0/3.0,0,40,"수 15:00-16:15 (형남공학관 05B124-이연수)
목 10:30-11:45 (미래관 20203-이연수)","2학년 산업정보,ICT유통물류융합"
,전필-산업·정보,복선-산업·정보/부선-산업·정보/융선-ICT유통물류융합,공학주제-산업공인증/인필-산업공인증,2150361703,생산시스템관리,,,,이연수,산업·정보시스템공학과,3.0/3.0,0,40,"수 12:00-13:15 (형남공학관 05728 (산공과 전산실습실2)-이연수)
목 12:00-13:15 (미래관 20203-이연수)","2학년 산업정보,ICT유통물류융합"
,전선-산업·정보,복선-산업·정보/부선-산업·정보,MSC-산업공인증/인필-산업공인증,5010224001,선형대수,,,,박태형,산업·정보시스템공학과,3.0/3.0,0,40,월 수 13:30-14:45 (미래관 20203-박태형),2학년 산업정보
,전선-산업·정보,복선-산업·정보/부선-산업·정보,MSC-산업공인증/인필-산업공인증,5010224002,선형대수,,,,박태형,산업·정보시스템공학과,3.0/3.0,0,40,화 금 12:00-13:15 (미래관 20203-박태형),2학년 산업정보
,전선-산업·정보,복선-산업·정보/부선-산업·정보,MSC-산업공인증/인필-산업공인증,5010224003,선형대수,,,,박태형,산업·정보시스템공학과,3.0/3.0,0,40,화 금 15:00-16:15 (미래관 20203-박태형),2학년 산업정보
,전선-산업·정보,복선-산업·정보/부선-산업·정보/융선-ICT유통물류융합/융선-스마트소재제품융합,MSC-산업공인증/인필-산업공인증,2150664901,확률통계2,,,,한진일,산업·정보시스템공학과,3.0/3.0,0,40,"월 10:30-11:45 (형남공학관 05B124-한진일)
수 15:00-16:15 (형남공학관 05321 (조춘구강의실)-한진일)","2학년 산업정보, ICT유통물류융합, 스마트소재/제품융합"
,전선-산업·정보,복선-산업·정보/부선-산업·정보/융선-ICT유통물류융합/융선-스마트소재제품융합,MSC-산업공인증/인필-산업공인증,2150664902,확률통계2,,,,한진일,산업·정보시스템공학과,3.0/3.0,0,40,"월 12:00-13:15 (형남공학관 05B124-한진일)
수 13:30-14:45 (형남공학관 05321 (조춘구강의실)-한진일)","2학년 산업정보, ICT유통물류융합, 스마트소재/제품융합"
,전선-산업·정보,복선-산업·정보/부선-산업·정보/융선-ICT유통물류융합/융선-스마트소재제품융합,MSC-산업공인증/인필-산업공인증,2150664904,확률통계2,,,,허재석,산업·정보시스템공학과,3.0/3.0,0,40,"월 10:30-11:45 (미래관 20203-허재석)
수 10:30-11:45 (형남공학관 05321 (조춘구강의실)-허재석)","2학년 산업정보, ICT유통물류융합, 스마트소재/제품융합"
,전필-산업·정보,복선-산업·정보/부선-산업·정보/융선-ICT유통물류융합,공학주제-산업공인증/인필-산업공인증,2150375201,OR,,,,박태형,산업·정보시스템공학과,3.0/3.0,0,50,화 금 13:30-14:45 (미래관 20203-박태형),"3학년 산업정보,ICT유통물류융합"
,전필-산업·정보,복선-산업·정보/부선-산업·정보/융선-ICT유통물류융합,공학주제-산업공인증/인필-산업공인증,2150375202,OR,,,,박태형,산업·정보시스템공학과,3.0/3.0,0,50,월 수 12:00-13:15 (미래관 20203-박태형),"3학년 산업정보,ICT유통물류융합"
,전선-산업·정보,복선-산업·정보/부선-산업·정보,MSC-산업공인증/인필-산업공인증,2150621101,데이터구조및알고리즘,,,,최희정,산업·정보시스템공학과,3.0/3.0,0,40,화 금 12:00-13:15 (형남공학관 05728 (산공과 전산실습실2)-최희정),3학년 산업정보
,전선-산업·정보,복선-산업·정보/부선-산업·정보,MSC-산업공인증/인필-산업공인증,2150621102,데이터구조및알고리즘,,,,최희정,산업·정보시스템공학과,3.0/3.0,0,40,수 금 13:30-14:45 (형남공학관 05728 (산공과 전산실습실2)-최희정),3학년 산업정보
,전선-산업·정보,복선-산업·정보/부선-산업·정보,MSC-산업공인증/인필-산업공인증,2150621103,데이터구조및알고리즘,,,,배시영,산업·정보시스템공학과,3.0/3.0,0,40,목 금 15:00-16:15 (형남공학관 05719 (산공과 전산실습실1)-배시영),3학년 산업정보
,전선-산업·정보,복선-산업·정보/부선-산업·정보/융선-스마트소재제품융합,공학주제-산업공인증/인선-산업공인증,2150468401,데이터마이닝,,EL+,,이건호,산업·정보시스템공학과,3.0/3.0,0,40,"월 12:00-13:15 (형남공학관 05719 (산공과 전산실습실1)-이건호)
수 12:00-13:15 (형남공학관 05320 (공대실습실)-이건호)","3학년 산업정보, 스마트소재제품융합"
,전선-산업·정보,복선-산업·정보/부선-산업·정보/융선-스마트소재제품융합,공학주제-산업공인증/인선-산업공인증,2150468402,데이터마이닝,,EL+,,이건호,산업·정보시스템공학과,3.0/3.0,0,40,"화 12:00-13:15 (형남공학관 05320 (공대실습실)-이건호)
목 10:30-11:45 (형남공학관 05719 (산공과 전산실습실1)-이건호)","3학년 산업정보, 스마트소재제품융합"
,전선-산업·정보,복선-산업·정보/부선-산업·정보/융선-스마트소재제품융합,공학주제-산업공인증/인선-산업공인증,2150673101,스마트작업설계,,"대면+녹화
EL+",,박태준,산업·정보시스템공학과,3.0/3.0,0,40,수 10:30-11:45 (형남공학관 05B109 (창의공학설계실 황도현강의실)-박태준),"3학년 산업정보, 스마트소재제품융합"
,전선-산업·정보,복선-산업·정보/부선-산업·정보/융선-스마트소재제품융합,공학주제-산업공인증/인선-산업공인증,2150673102,스마트작업설계,,"대면+녹화
EL+",,박태준,산업·정보시스템공학과,3.0/3.0,0,40,월 13:30-14:45 (조만식기념관 12203-박태준),"3학년 산업정보, 스마트소재제품융합"
,전선-산업·정보,복선-산업·정보/부선-산업·정보/융선-스마트소재제품융합,공학주제-산업공인증/인선-산업공인증,2150173901,실험계획법,,,,황원일,산업·정보시스템공학과,3.0/3.0,0,40,"월 13:30-14:45 (형남공학관 05728 (산공과 전산실습실2)-황원일)
목 10:30-11:45 (형남공학관 05728 (산공과 전산실습실2)-황원일)","3학년 산업정보, 스마트소재제품융합"
,전선-산업·정보,복선-산업·정보/부선-산업·정보/융선-스마트소재제품융합,공학주제-산업공인증/인선-산업공인증,2150173902,실험계획법,,,,황원일,산업·정보시스템공학과,3.0/3.0,0,40,"화 10:30-11:45 (형남공학관 05728 (산공과 전산실습실2)-황원일)
목 13:30-14:45 (형남공학관 05728 (산공과 전산실습실2)-황원일)","3학년 산업정보, 스마트소재제품융합"
,전선-산업·정보,복선-산업·정보/부선-산업·정보/융선-스마트소재제품융합,공학주제-산업공인증/인선-산업공인증,2150660901,제품개발과경영,,,,강창묵,산업·정보시스템공학과,3.0/3.0,0,40,"화 10:30-11:45 (미래관 20203-강창묵)
목 13:30-14:45 (미래관 20203-강창묵)","3학년 산업정보, 스마트소재제품융합"
,전선-산업·정보,복선-산업·정보/부선-산업·정보/융선-스마트소재제품융합,공학주제-산업공인증/인선-산업공인증,2150660902,제품개발과경영,,,,강창묵,산업·정보시스템공학과,3.0/3.0,0,40,"수 10:30-11:45 (미래관 20203-강창묵)
금 12:00-13:15 (형남공학관 05321 (조춘구강의실)-강창묵)","3학년 산업정보, 스마트소재제품융합"
,전선-산업·정보,복선-산업·정보/부선-산업·정보,공학주제-산업공인증/인선-산업공인증,2150438301,데이터애널리틱스,,EL+,,한진일,산업·정보시스템공학과,3.0/3.0,0,40,"화 10:30-11:45 (형남공학관 05719 (산공과 전산실습실1)-한진일)
목 13:30-14:45 (형남공학관 05719 (산공과 전산실습실1)-한진일)",4학년 산업정보
,전선-산업·정보,복선-산업·정보/부선-산업·정보,공학주제-산업공인증/인선-산업공인증,2150438302,데이터애널리틱스,,EL+,,한진일,산업·정보시스템공학과,3.0/3.0,0,40,화 목 12:00-13:15 (형남공학관 05719 (산공과 전산실습실1)-한진일),4학년 산업정보
,전선-산업·정보,복선-산업·정보/부선-산업·정보,공학주제-산업공인증/인선-산업공인증,2150388901,의사결정모형,,EL+,,손재동,산업·정보시스템공학과,3.0/3.0,0,40,"월 13:30-14:45 (형남공학관 05719 (산공과 전산실습실1)-손재동)
수 10:30-11:45 (형남공학관 05719 (산공과 전산실습실1)-손재동)",4학년 산업정보
,전선-산업·정보,복선-산업·정보/부선-산업·정보,공학주제-산업공인증/인선-산업공인증,2150513801,인간컴퓨터상호작용,,EL+,,황원일,산업·정보시스템공학과,3.0/3.0,0,40,"월 10:30-11:45 (형남공학관 05321 (조춘구강의실)-황원일)
화 13:30-14:45 (형남공학관 05321 (조춘구강의실)-황원일)",4학년 산업정보
,전선-산업·정보,복선-산업·정보/부선-산업·정보,공학주제-산업공인증/인필-산업공인증,2150539101,전공종합설계및논문,,,,박태준,산업·정보시스템공학과,3.0/3.0,0,40,월 수 12:00-13:15 (조만식기념관 12204-박태준),4학년 산업정보
,전선-산업·정보,복선-산업·정보/부선-산업·정보,공학주제-산업공인증/인필-산업공인증,2150539102,전공종합설계및논문,,,,강창묵,산업·정보시스템공학과,3.0/3.0,0,40,"목 15:00-16:15 (형남공학관 05728 (산공과 전산실습실2)-강창묵)
목 16:30-17:45 (형남공학관 05728 (산공과 전산실습실2)-강창묵)",4학년 산업정보
,전선-산업·정보,복선-산업·정보/부선-산업·정보,공학주제-산업공인증/인필-산업공인증,2150539103,전공종합설계및논문,,영어,,허재석,산업·정보시스템공학과,3.0/3.0,0,40,"수 13:30-14:45 (조만식기념관 12203-허재석)
목 10:30-11:45 (조만식기념관 12203-허재석)",4학년 산업정보 (대상외수강제한)(대상외수강제한)
